"sim:A->T"	"sim:T->A"	"sim:C->G"	"sim:G->C"	"sim:A->C"	"sim:T->G"	"sim:A->G"	"sim:T->C"	"sim:C->A"	"sim:G->T"	"sim:C->T"	"sim:G->A"	"sim:CG->TG|CG->CA"	"sim:C|G"	"sim:Ne"	"fit:A->T"	"fit:T->A"	"fit:C->G"	"fit:G->C"	"fit:A->C"	"fit:T->G"	"fit:A->G"	"fit:T->C"	"fit:C->A"	"fit:G->T"	"fit:C->T"	"fit:G->A"	"fit:CG->TG|CG->CA"	"fit:C|G"	"fit:Ne"	"leftwin"	"longwin"	"shortwin"	"rowtaxon"	"loglik"	"convergence"
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0107	0.0152	0.0153	0.0193	0.017	0.0176	0.0184	0.0031	0.0041	0.0041	0.0051	0.0059	1e-04	1032.4728	1	4	2	"root"	-36896.6123	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0107	0.0152	0.0153	0.0193	0.017	0.0176	0.0184	0.0031	0.0041	0.0041	0.0051	0.0059	0	1368.1	1	5	3	"root"	-55344.6375	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0107	0.0152	0.0153	0.0193	0.017	0.0176	0.0184	0.0031	0.0041	0.0041	0.0051	0.0059	1e-04	901.1022	2	6	2	"root"	-36896.469	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0114	0.0158	0.0135	0.019	0.0182	0.0189	0.019	0.0042	0.004	0.0037	0.0044	0.0013	0	2031.3742	1	3	1	"root"	-18364.669	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0111	0.0157	0.0133	0.0189	0.0181	0.0188	0.0189	0.004	0.0037	0.0036	0.0042	0.0051	1e-04	767.2019	1	4	2	"root"	-36741.4416	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0111	0.0157	0.0133	0.0189	0.0181	0.0188	0.0189	0.004	0.0037	0.0036	0.0042	0.0051	0	1676.4695	1	5	3	"root"	-55106.1576	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0111	0.0157	0.0133	0.0189	0.0181	0.0188	0.0189	0.004	0.0037	0.0036	0.0042	0.0051	0	1527.7369	2	6	2	"root"	-36736.5708	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0099	0.0141	0.0154	0.0176	0.0168	0.0191	0.0166	0.0036	0.0045	0.0043	0.0047	0.001	0	937.2668	1	3	1	"root"	-17898.8156	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0097	0.014	0.0152	0.0175	0.0167	0.019	0.0165	0.0034	0.0043	0.0041	0.0045	0.0052	0	1962.3783	1	4	2	"root"	-35814.7932	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0097	0.014	0.0152	0.0175	0.0167	0.019	0.0165	0.0034	0.0043	0.0041	0.0045	0.0052	0	2182.955	1	5	3	"root"	-53722.2244	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0097	0.014	0.0152	0.0175	0.0167	0.019	0.0165	0.0034	0.0043	0.0041	0.0045	0.0052	0	1693.9409	2	6	2	"root"	-35814.63	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0097	0.0131	0.0153	0.0184	0.0187	0.0189	0.0183	0.0037	0.0039	0.0046	0.0036	6e-04	0	576.1156	1	3	1	"root"	-18049.4024	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.013	0.0152	0.0184	0.0187	0.0188	0.0182	0.0035	0.0037	0.0044	0.0034	0.0044	0	1833.073	1	4	2	"root"	-36116.5805	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.013	0.0152	0.0184	0.0187	0.0188	0.0182	0.0035	0.0037	0.0044	0.0034	0.0044	1e-04	479.1094	1	5	3	"root"	-54174.9143	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.013	0.0152	0.0184	0.0187	0.0188	0.0182	0.0035	0.0037	0.0044	0.0034	0.0044	1e-04	520.9769	2	6	2	"root"	-36116.4153	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0106	0.0149	0.0155	0.0169	0.0169	0.0193	0.0184	0.0036	0.0035	0.004	0.0028	0.0028	0	491.4175	1	3	1	"root"	-17983.0349	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0101	0.0146	0.0152	0.0168	0.0168	0.0191	0.0182	0.0034	0.0033	0.0044	0.0034	0.0057	1e-04	1130.2064	1	4	2	"root"	-35980.6654	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0101	0.0146	0.0152	0.0168	0.0168	0.0191	0.0182	0.0034	0.0033	0.0044	0.0034	0.0057	0	1975.9489	1	5	3	"root"	-53970.5782	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0101	0.0146	0.0152	0.0168	0.0168	0.0191	0.0182	0.0034	0.0033	0.0044	0.0034	0.0057	0	1653.7201	2	6	2	"root"	-35980.5283	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0105	0.0152	0.0148	0.0191	0.0171	0.018	0.0169	0.0043	0.0048	0.0039	0.0047	9e-04	0	646.7014	1	3	1	"root"	-18096.4555	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0105	0.0152	0.0148	0.0188	0.0168	0.0177	0.0166	0.0046	0.0051	0.003	0.0041	0.0036	2e-04	317.5192	1	4	2	"root"	-36198.4649	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0102	0.0151	0.0146	0.019	0.017	0.0179	0.0168	0.0041	0.0046	0.0038	0.0045	0.0047	1e-04	776.1108	1	5	3	"root"	-54312.2422	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0102	0.0151	0.0146	0.019	0.017	0.0179	0.0168	0.0041	0.0046	0.0038	0.0045	0.0047	0	2025.1861	2	6	2	"root"	-36208.3872	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0087	0.0108	0.0133	0.0161	0.0184	0.0187	0.0198	0.0183	0.0034	0.0038	0.0047	0.0038	0.0018	0	775.5075	1	3	1	"root"	-18168.0768	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0085	0.0105	0.0131	0.016	0.0183	0.0186	0.0197	0.0182	0.0032	0.0036	0.0046	0.0037	0.0058	0	2049.7052	1	4	2	"root"	-36348.7394	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0085	0.0105	0.0131	0.016	0.0183	0.0186	0.0197	0.0182	0.0032	0.0036	0.0046	0.0037	0.0058	0	2181.8756	1	5	3	"root"	-54518.8017	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0087	0.0107	0.0132	0.0161	0.018	0.0184	0.0195	0.0179	0.0037	0.004	0.0038	0.0029	0.005	2e-04	260.1992	2	6	2	"root"	-36334.3591	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0079	0.0108	0.0147	0.0148	0.0186	0.0197	0.0174	0.0169	0.0036	0.004	0.0044	0.0042	0.002	0	1924.5476	1	3	1	"root"	-17888.1439	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0076	0.0105	0.0146	0.0147	0.0184	0.0195	0.0173	0.0168	0.0034	0.0038	0.0042	0.004	0.0059	0	2186.2786	1	4	2	"root"	-35788.3998	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0079	0.0111	0.0149	0.015	0.0178	0.0189	0.0167	0.0162	0.0037	0.0041	0.0038	0.0036	0.0033	4e-04	156.7762	1	5	3	"root"	-53657.6111	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0076	0.0105	0.0146	0.0147	0.0184	0.0195	0.0173	0.0168	0.0034	0.0038	0.0042	0.004	0.0059	0	1271.006	2	6	2	"root"	-35788.2826	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0091	0.0134	0.0155	0.0194	0.0183	0.0184	0.0206	0.0042	0.0038	0.0047	0.0033	0.0013	0	2054.8759	1	3	1	"root"	-18192.6909	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0088	0.0133	0.0154	0.0193	0.0182	0.0183	0.0205	0.004	0.0036	0.0045	0.0031	0.005	0	1579.6692	1	4	2	"root"	-36399.2324	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0088	0.0133	0.0154	0.0193	0.0182	0.0183	0.0205	0.004	0.0036	0.0045	0.0031	0.005	0	1199.7068	1	5	3	"root"	-54598.7569	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0088	0.0088	0.0133	0.0154	0.0193	0.0182	0.0183	0.0205	0.004	0.0036	0.0045	0.0031	0.005	0	1144.0351	2	6	2	"root"	-36399.0945	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0103	0.0153	0.016	0.0183	0.0193	0.0178	0.0191	0.0042	0.0035	0.0043	0.0047	9e-04	1e-04	227.0181	1	3	1	"root"	-18549.1702	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0101	0.0152	0.0158	0.0183	0.0192	0.0177	0.019	0.004	0.0033	0.0041	0.0045	0.0049	0	1689.1495	1	4	2	"root"	-37115.0526	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0101	0.0152	0.0158	0.0183	0.0192	0.0177	0.019	0.004	0.0033	0.0041	0.0045	0.0049	0	1774.6139	1	5	3	"root"	-55673.0906	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0101	0.0152	0.0158	0.0183	0.0192	0.0177	0.019	0.004	0.0033	0.0041	0.0045	0.0049	0	1731.1285	2	6	2	"root"	-37114.9325	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0111	0.0161	0.0149	0.0176	0.0176	0.0176	0.0174	0.0036	0.0042	0.004	0.0037	0.0013	0	1158.2209	1	3	1	"root"	-18035.2432	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0109	0.016	0.0147	0.0175	0.0175	0.0175	0.0173	0.0034	0.004	0.0038	0.0036	0.0049	1e-04	801.439	1	4	2	"root"	-36084.2746	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0109	0.016	0.0147	0.0175	0.0175	0.0175	0.0173	0.0034	0.004	0.0038	0.0036	0.0049	0	1399.4878	1	5	3	"root"	-54126.3864	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0109	0.016	0.0147	0.0175	0.0175	0.0175	0.0173	0.0034	0.004	0.0038	0.0036	0.0049	0	1162.831	2	6	2	"root"	-36084.1134	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0097	0.0149	0.016	0.0187	0.0185	0.0193	0.0187	0.0045	0.0041	0.0044	0.0051	7e-04	0	625.0606	1	3	1	"root"	-18694.6135	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0095	0.0148	0.0159	0.0186	0.0184	0.0192	0.0186	0.0043	0.0039	0.0042	0.0049	0.0052	1e-04	498.3076	1	4	2	"root"	-37410.1867	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0095	0.0148	0.0159	0.0186	0.0184	0.0192	0.0186	0.0043	0.0039	0.0042	0.0049	0.0052	0	1376.1661	1	5	3	"root"	-56115.489	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0095	0.0148	0.0159	0.0186	0.0184	0.0192	0.0186	0.0043	0.0039	0.0042	0.0049	0.0052	1e-04	577.3854	2	6	2	"root"	-37410.0379	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0108	0.0144	0.0137	0.0167	0.0184	0.0179	0.0195	0.0042	0.0035	0.0032	0.0039	1e-04	4.8298e-06	2090.2074	1	3	1	"root"	-18012.0368	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0108	0.0144	0.0137	0.0167	0.0184	0.0179	0.0195	0.0042	0.0035	0.0032	0.0039	0.0042	0	1560.639	1	4	2	"root"	-36037.4095	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0108	0.0144	0.0137	0.0167	0.0184	0.0179	0.0195	0.0042	0.0035	0.0032	0.0039	0.0042	1e-04	662.0189	1	5	3	"root"	-54056.4149	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0108	0.0144	0.0137	0.0167	0.0184	0.0179	0.0195	0.0042	0.0035	0.0032	0.0039	0.0042	0	1531.4208	2	6	2	"root"	-36037.271	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0093	0.0141	0.0138	0.0183	0.0186	0.0196	0.0178	0.0038	0.0036	0.0047	0.0041	5e-04	0	1060.7035	1	3	1	"root"	-17975.9648	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0091	0.014	0.0137	0.0182	0.0185	0.0195	0.0178	0.0036	0.0034	0.0045	0.004	0.0046	0	1600.2771	1	4	2	"root"	-35970.5304	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0094	0.0141	0.0138	0.018	0.0183	0.0193	0.0175	0.0042	0.004	0.004	0.0034	0.0033	2e-04	217.2492	1	5	3	"root"	-53939.7148	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0091	0.014	0.0137	0.0182	0.0185	0.0195	0.0178	0.0036	0.0034	0.0045	0.004	0.0046	0	2141.1501	2	6	2	"root"	-35970.4181	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0111	0.0149	0.0151	0.0187	0.0183	0.0182	0.0189	0.0038	0.0038	0.0043	0.0043	0.0012	0	413.4275	1	3	1	"root"	-18405.6533	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0106	0.0147	0.0149	0.0187	0.0182	0.0181	0.0188	0.0037	0.0037	0.0044	0.0043	0.0052	0	2122.0468	1	4	2	"root"	-36831.4398	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0106	0.0147	0.0149	0.0187	0.0182	0.0181	0.0188	0.0037	0.0037	0.0044	0.0043	0.0052	0	1991.2939	1	5	3	"root"	-55246.9309	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0106	0.0147	0.0149	0.0187	0.0182	0.0181	0.0188	0.0037	0.0037	0.0044	0.0043	0.0052	0	1965.2454	2	6	2	"root"	-36831.2972	0
