"sim:A->T"	"sim:T->A"	"sim:C->G"	"sim:G->C"	"sim:A->C"	"sim:T->G"	"sim:A->G"	"sim:T->C"	"sim:C->A"	"sim:G->T"	"sim:C->T"	"sim:G->A"	"sim:CG->TG|CG->CA"	"sim:C|G"	"sim:Ne"	"fit:A->T"	"fit:T->A"	"fit:C->G"	"fit:G->C"	"fit:A->C"	"fit:T->G"	"fit:A->G"	"fit:T->C"	"fit:C->A"	"fit:G->T"	"fit:C->T"	"fit:G->A"	"fit:CG->TG|CG->CA"	"fit:C|G"	"fit:Ne"	"leftwin"	"longwin"	"shortwin"	"rowtaxon"	"loglik"	"convergence"
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0092	0.014	0.0165	0.0082	0.0079	0.0077	0.0083	0.0121	0.0131	0.0116	0.0122	0.0397	0.001	999.708	1	3	1	"root"	-18695.6084	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.009	0.0093	0.014	0.0165	0.0082	0.008	0.0078	0.0083	0.0123	0.0137	0.0115	0.0122	0.0395	0.001	999.4551	1	4	2	"root"	-37385.7935	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0093	0.014	0.0165	0.0082	0.0079	0.0078	0.0083	0.0122	0.0136	0.0115	0.0121	0.0395	0.001	999.5085	1	5	3	"root"	-56076.243	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0091	0.0093	0.014	0.0165	0.0082	0.0079	0.0078	0.0083	0.0121	0.0132	0.0116	0.0121	0.0397	0.001	999.7005	2	6	2	"root"	-37386.0244	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0097	0.0164	0.0156	0.0077	0.0083	0.0096	0.008	0.0119	0.0105	0.0137	0.0097	0.0408	9e-04	998.9944	1	3	1	"root"	-18947.7846	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0098	0.0163	0.0156	0.0076	0.0082	0.0095	0.008	0.0119	0.0106	0.0136	0.0099	0.0407	9e-04	999.558	1	4	2	"root"	-37891.4694	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0097	0.0165	0.0157	0.0075	0.0082	0.0096	0.0079	0.0119	0.0106	0.0135	0.01	0.0406	9e-04	999.6858	1	5	3	"root"	-56835.4238	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0099	0.0094	0.0165	0.0157	0.0077	0.0083	0.0096	0.0081	0.0121	0.0114	0.0129	0.0112	0.0403	9e-04	999.9179	2	6	2	"root"	-37893.8989	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0102	0.0152	0.015	0.0081	0.0085	0.0075	0.0076	0.0118	0.0118	0.0121	0.012	0.0401	0.001	999.9538	1	3	1	"root"	-18762.6109	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0105	0.016	0.0152	0.008	0.0083	0.0075	0.0076	0.0112	0.0113	0.0123	0.0118	0.0404	0.001	999.8121	1	4	2	"root"	-37515.7713	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0102	0.0152	0.015	0.0081	0.0085	0.0075	0.0076	0.0118	0.0118	0.0121	0.0119	0.0401	0.001	999.9534	1	5	3	"root"	-56273.8554	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0105	0.016	0.0152	0.008	0.0083	0.0075	0.0076	0.0112	0.0113	0.0123	0.0118	0.0404	0.001	999.8122	2	6	2	"root"	-37515.6308	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0092	0.0105	0.0157	0.0153	0.0078	0.008	0.0082	0.008	0.0138	0.0105	0.0131	0.0102	0.0401	0.001	1000.7998	1	3	1	"root"	-18695.2749	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0104	0.0156	0.0152	0.0078	0.0077	0.0082	0.0079	0.0139	0.0104	0.0133	0.01	0.04	0.001	999.4706	1	4	2	"root"	-37388.8334	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0104	0.0156	0.0153	0.0078	0.0078	0.0082	0.008	0.0139	0.0104	0.0133	0.0101	0.04	0.001	999.4977	1	5	3	"root"	-56082.2181	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0104	0.0156	0.0152	0.0078	0.0078	0.0081	0.0079	0.0139	0.0103	0.0133	0.01	0.04	0.001	999.4183	2	6	2	"root"	-37388.5199	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0105	0.0143	0.0138	0.0074	0.0075	0.0069	0.0079	0.0117	0.0121	0.0113	0.0117	0.0401	0.0011	999.0495	1	3	1	"root"	-18112.2188	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0105	0.0143	0.0139	0.0075	0.0075	0.0069	0.0079	0.0117	0.0121	0.0113	0.0118	0.0401	0.0011	999.076	1	4	2	"root"	-36221.2411	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0105	0.0142	0.0137	0.0075	0.0075	0.007	0.0079	0.0116	0.0122	0.0109	0.0117	0.0402	0.001	999.0722	1	5	3	"root"	-54330.0366	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0106	0.0143	0.0139	0.0074	0.0075	0.0069	0.0078	0.0117	0.012	0.0114	0.0118	0.04	0.0011	999.2072	2	6	2	"root"	-36221.2902	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0105	0.0161	0.0146	0.0083	0.0082	0.0077	0.0079	0.0125	0.011	0.012	0.0097	0.0408	0.001	999.3644	1	3	1	"root"	-18658.1719	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0093	0.0108	0.0164	0.0144	0.0083	0.0081	0.0077	0.0078	0.0124	0.0115	0.012	0.0108	0.0403	0.001	999.7237	1	4	2	"root"	-37313.6597	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0106	0.0163	0.0144	0.0084	0.0082	0.0077	0.0079	0.0125	0.0114	0.012	0.0106	0.0405	0.001	999.6683	1	5	3	"root"	-55963.8201	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0106	0.0163	0.0144	0.0083	0.0082	0.0077	0.0079	0.0124	0.0114	0.0121	0.0107	0.0404	0.001	999.6881	2	6	2	"root"	-37309.0782	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.011	0.0111	0.0151	0.0151	0.0077	0.0077	0.0085	0.0077	0.0127	0.0119	0.0128	0.0108	0.0399	0.001	999.7804	1	3	1	"root"	-18763.642	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0107	0.0151	0.0151	0.0078	0.0078	0.0084	0.0077	0.0132	0.0119	0.0134	0.0099	0.0398	0.001	999.5719	1	4	2	"root"	-37522.0168	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0106	0.0107	0.0151	0.0151	0.0077	0.0078	0.0084	0.0078	0.0133	0.0119	0.0135	0.0098	0.0398	0.001	999.4987	1	5	3	"root"	-56280.7281	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0106	0.0107	0.0151	0.0151	0.0077	0.0078	0.0084	0.0078	0.0133	0.0119	0.0135	0.0098	0.0398	0.001	999.5137	2	6	2	"root"	-37521.6572	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.0162	0.0156	0.0086	0.0079	0.0079	0.0076	0.0117	0.0117	0.012	0.0124	0.04	0.001	999.6372	1	3	1	"root"	-18812.0247	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0094	0.0161	0.0156	0.0086	0.0079	0.0078	0.0077	0.0118	0.0118	0.0121	0.0123	0.04	0.001	999.7936	1	4	2	"root"	-37623.8133	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0097	0.0095	0.0162	0.0156	0.0086	0.0078	0.0079	0.0076	0.0117	0.0117	0.0121	0.0125	0.04	0.001	999.7227	1	5	3	"root"	-56435.2262	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0096	0.0162	0.0157	0.0086	0.0079	0.0079	0.0076	0.0116	0.0116	0.0121	0.0127	0.04	0.001	999.5365	2	6	2	"root"	-37623.4074	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0099	0.0151	0.0149	0.0076	0.0084	0.0072	0.0078	0.0103	0.0138	0.0134	0.0103	0.0399	0.001	999.0976	1	3	1	"root"	-18445.6249	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0099	0.0151	0.0149	0.0076	0.0084	0.0072	0.0078	0.0103	0.0138	0.0136	0.0103	0.0398	0.001	998.5452	1	4	2	"root"	-36888.9946	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0099	0.0151	0.0149	0.0076	0.0084	0.0073	0.0078	0.0103	0.0138	0.0135	0.0104	0.0399	0.001	998.7896	1	5	3	"root"	-55332.463	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0094	0.0099	0.0151	0.0149	0.0076	0.0084	0.0072	0.0079	0.0102	0.0138	0.0135	0.0103	0.0399	0.001	998.6348	2	6	2	"root"	-36888.9697	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0106	0.0098	0.0154	0.0143	0.0078	0.008	0.0077	0.0085	0.0113	0.0124	0.0125	0.0116	0.0401	0.001	998.0069	1	3	1	"root"	-18743.3445	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0097	0.0153	0.0144	0.0078	0.008	0.0079	0.0086	0.0116	0.0122	0.0123	0.0119	0.04	0.001	998.388	1	4	2	"root"	-37487.2362	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0097	0.0153	0.0144	0.0078	0.008	0.0079	0.0086	0.0116	0.0122	0.0123	0.0119	0.04	0.001	998.3427	1	5	3	"root"	-56230.9312	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0107	0.0097	0.0153	0.0144	0.0078	0.008	0.0079	0.0086	0.0116	0.0122	0.0123	0.0119	0.04	0.001	998.3056	2	6	2	"root"	-37487.1494	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0098	0.0144	0.015	0.0081	0.0085	0.0078	0.0087	0.0109	0.0111	0.0116	0.0118	0.0409	0.001	1000.1829	1	3	1	"root"	-18834.7697	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0099	0.0147	0.015	0.0083	0.0088	0.008	0.0089	0.0102	0.0105	0.0111	0.0114	0.0416	9e-04	999.8568	1	4	2	"root"	-37668.0123	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0099	0.0147	0.015	0.0084	0.0087	0.008	0.0089	0.0101	0.0104	0.0111	0.0113	0.0417	9e-04	999.8169	1	5	3	"root"	-56501.7076	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0103	0.0099	0.0146	0.015	0.0081	0.0085	0.0078	0.0087	0.0108	0.011	0.0116	0.0117	0.041	0.001	1000.0629	2	6	2	"root"	-37668.4172	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.011	0.0156	0.016	0.0078	0.0081	0.0087	0.0081	0.0123	0.012	0.0119	0.0119	0.0401	0.001	999.8689	1	3	1	"root"	-19076.0992	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0095	0.0109	0.0157	0.0162	0.0077	0.0081	0.0086	0.008	0.0123	0.0119	0.0119	0.0118	0.04	0.001	999.6592	1	4	2	"root"	-38151.824	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0109	0.0157	0.0162	0.0077	0.0081	0.0086	0.008	0.0123	0.0119	0.0119	0.0118	0.04	0.001	999.5116	1	5	3	"root"	-57227.5879	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0096	0.0109	0.0157	0.0162	0.0077	0.0081	0.0086	0.008	0.0123	0.0119	0.0119	0.0118	0.04	0.001	999.6604	2	6	2	"root"	-38151.6946	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0089	0.0142	0.0151	0.0086	0.0082	0.0084	0.0083	0.0107	0.0136	0.0118	0.012	0.0401	0.001	999.6609	1	3	1	"root"	-18843.1314	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.0088	0.0142	0.0151	0.0086	0.0081	0.0085	0.0083	0.0109	0.0134	0.0118	0.012	0.0401	0.001	999.7247	1	4	2	"root"	-37682.844	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.009	0.0143	0.0151	0.0087	0.0082	0.0085	0.0083	0.0105	0.0138	0.0117	0.0119	0.0402	0.001	999.5421	1	5	3	"root"	-56521.6793	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.009	0.0142	0.0151	0.0088	0.0082	0.0085	0.0084	0.0106	0.0138	0.0117	0.0119	0.0401	0.001	999.5877	2	6	2	"root"	-37682.2875	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0089	0.015	0.015	0.0075	0.0073	0.007	0.0073	0.0124	0.0177	0.0173	0.0146	0.0352	0.0011	997.6753	1	3	1	"root"	-18395.6006	1
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0091	0.0146	0.0146	0.0077	0.0075	0.0069	0.0075	0.011	0.016	0.0153	0.0128	0.0375	0.0011	1001.1741	1	4	2	"root"	-36791.7019	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0091	0.0146	0.0146	0.0077	0.0076	0.0071	0.0075	0.0109	0.016	0.0154	0.0127	0.0375	0.0011	1002.2149	1	5	3	"root"	-55182.1551	1
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.0091	0.015	0.015	0.0076	0.0075	0.007	0.0074	0.0119	0.0162	0.0159	0.0135	0.0366	0.0011	999.7251	2	6	2	"root"	-36785.3751	1
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0116	0.0085	0.014	0.0163	0.0078	0.008	0.0086	0.008	0.0121	0.0126	0.0114	0.012	0.04	0.001	999.6219	1	3	1	"root"	-18831.1641	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0114	0.0087	0.0138	0.0167	0.0077	0.008	0.0085	0.008	0.0122	0.0136	0.0103	0.0119	0.04	0.001	999.3412	1	4	2	"root"	-37659.8353	0
