"sim:A->T"	"sim:T->A"	"sim:C->G"	"sim:G->C"	"sim:A->C"	"sim:T->G"	"sim:A->G"	"sim:T->C"	"sim:C->A"	"sim:G->T"	"sim:C->T"	"sim:G->A"	"sim:CG->TG|CG->CA"	"sim:C|G"	"sim:Ne"	"fit:A->T"	"fit:T->A"	"fit:C->G"	"fit:G->C"	"fit:A->C"	"fit:T->G"	"fit:A->G"	"fit:T->C"	"fit:C->A"	"fit:G->T"	"fit:C->T"	"fit:G->A"	"fit:CG->TG|CG->CA"	"fit:C|G"	"fit:Ne"	"leftwin"	"longwin"	"shortwin"	"rowtaxon"	"loglik"	"convergence"
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	987.1925	1	5	2	"root"	-37271.1623	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	987.1996	2	6	2	"root"	-37271.0701	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	987.2	1	4	2	"root"	-37271.2331	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	987.1632	1	3	1	"root"	-18638.9597	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0107	0.0151	0.015	0.0072	0.0081	0.0067	0.0082	0.012	0.0119	0.0117	0.0119	0.04	0.0021	508.8279	1	5	2	"root"	-37040.2103	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0107	0.0151	0.015	0.0072	0.0081	0.0067	0.0082	0.012	0.0119	0.0117	0.012	0.04	0.0021	508.6289	2	6	2	"root"	-37040.1439	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0114	0.0153	0.0149	0.007	0.0076	0.0067	0.0077	0.0121	0.0119	0.0113	0.012	0.04	0.0047	239.842	1	4	2	"root"	-37036.2597	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0105	0.0114	0.0153	0.0149	0.007	0.0077	0.0067	0.0077	0.0121	0.0119	0.0113	0.0119	0.04	0.0141	80.3622	1	3	1	"root"	-18518.1611	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0106	0.0155	0.0152	0.0082	0.0091	0.009	0.0077	0.012	0.012	0.0122	0.0123	0.04	5e-04	1981.2853	1	5	2	"root"	-39135.5839	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0111	0.016	0.0153	0.0086	0.0092	0.0091	0.0082	0.0119	0.0119	0.0124	0.0126	0.04	4e-04	2522.0485	2	6	2	"root"	-39132.0242	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0106	0.0155	0.0152	0.0082	0.0091	0.009	0.0077	0.012	0.012	0.0122	0.0123	0.04	5e-04	2125.3295	1	4	2	"root"	-39135.6897	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0102	0.0106	0.0155	0.0152	0.0082	0.0091	0.009	0.0077	0.012	0.012	0.0122	0.0123	0.04	4e-04	2196.1707	1	3	1	"root"	-19571.6507	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	967.7307	1	5	2	"root"	-36918.0497	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	967.7327	2	6	2	"root"	-36917.9814	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	967.7337	1	4	2	"root"	-36918.0958	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	967.7467	1	3	1	"root"	-18461.2494	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.01	0.015	0.0149	0.0073	0.0083	0.0078	0.0088	0.012	0.012	0.0121	0.0121	0.04	9e-04	1148.9073	1	5	2	"root"	-37559.444	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0101	0.01	0.015	0.0149	0.0073	0.0083	0.0078	0.0088	0.012	0.012	0.0121	0.0121	0.04	9e-04	1149.043	2	6	2	"root"	-37559.3764	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0099	0.0149	0.0146	0.0074	0.0084	0.008	0.009	0.0119	0.012	0.0122	0.0125	0.04	6e-04	1621.5797	1	4	2	"root"	-37562.7968	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0104	0.0099	0.0149	0.0145	0.0074	0.0084	0.008	0.009	0.0119	0.012	0.0122	0.0126	0.04	4e-04	2314.6201	1	3	1	"root"	-18784.3191	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	982.068	1	5	2	"root"	-37276.3996	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	982.0751	2	6	2	"root"	-37276.3077	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	982.0659	1	4	2	"root"	-37276.4682	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	982.0499	1	3	1	"root"	-18639.2787	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	989.363	1	5	2	"root"	-36640.0184	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	989.3702	2	6	2	"root"	-36639.9258	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	989.3609	1	4	2	"root"	-36640.0871	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	989.3289	1	3	1	"root"	-18322.2856	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000.0007	1	5	2	"root"	-37074.6468	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000.0007	2	6	2	"root"	-37074.5531	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000.0006	1	4	2	"root"	-37074.7404	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000.0007	1	3	1	"root"	-18536.2825	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0102	0.0153	0.0147	0.0083	0.0077	0.0085	0.0074	0.012	0.012	0.0119	0.0121	0.04	0.0011	952.6561	1	5	2	"root"	-37381.0315	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0102	0.0153	0.0147	0.0083	0.0077	0.0085	0.0074	0.012	0.012	0.0119	0.0121	0.04	0.0011	952.7446	2	6	2	"root"	-37380.963	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0102	0.0153	0.0147	0.0083	0.0077	0.0085	0.0074	0.012	0.012	0.0119	0.0121	0.04	0.0011	952.627	1	4	2	"root"	-37381.1024	0
0.01	0.01	0.015	0.015	0.008	0.008	0.008	0.008	0.012	0.012	0.012	0.012	0.04	0.001	1000	0.0098	0.0102	0.0153	0.0147	0.0083	0.0077	0.0085	0.0074	0.012	0.012	0.0119	0.0121	0.04	0.0011	955.0659	1	3	1	"root"	-18693.4646	0
